sampleID	name	taxid	counts	relabundance
ERR3452318	Paraclostridium sordellii	1505	29	0.00000
ERR3452318	Ihubacter sp. rT4E-8	3242369	2271	0.00030
ERR3452318	Mogibacterium diversum	114527	481	0.00006
ERR3452318	Mogibacterium neglectum	114528	44	0.00001
ERR3452318	Mogibacterium pumilum	86332	23	0.00000
ERR3452318	Emergencia sp. JLR.KK010	3114296	27	0.00000
ERR3452318	Emergencia timonensis	1776384	14	0.00000
ERR3452318	Aminipila luticellarii	2507160	38	0.00001
ERR3452318	Christensenella sp. MSJ-20	2841518	1741	0.00023
ERR3452318	Christensenella massiliensis	1805714	634	0.00008
ERR3452318	Christensenella minuta	626937	492	0.00007
ERR3452318	Monoglobus pectinilyticus	1981510	68	0.00001
ERR3452318	Thomasclavelia ramosa	1547	72725	0.00966
ERR3452318	Faecalibacillus intestinalis	1982626	59921	0.00796
ERR3452318	Catenibacterium sp. co_0103	2478954	14610	0.00194
ERR3452318	Catenibacterium mitsuokai	100886	1206	0.00016
ERR3452318	Turicibacter sanguinis	154288	12840	0.00171
ERR3452318	Turicibacter bilis	2735723	142	0.00002
ERR3452318	Holdemania massiliensis	1468449	689	0.00009
ERR3452318	Longicatena caecimuris	1796635	237	0.00003
ERR3452318	Bulleidia sp. zg-1006	2806552	129	0.00002
ERR3452318	[Eubacterium] hominis	2764325	147	0.00002
ERR3452318	Solobacterium moorei	102148	122	0.00002
ERR3452318	Massilimicrobiota timonensis	1776392	374	0.00005
ERR3452318	Amedibacterium intestinale	2583452	25	0.00000
ERR3452318	Phascolarctobacterium sp. Marseille-Q4147	2823317	3344	0.00044
ERR3452318	Phascolarctobacterium succinatutens	626940	3297	0.00044
ERR3452318	Phascolarctobacterium faecium	33025	59	0.00001
ERR3452318	Acidaminococcus fermentans	905	15	0.00000
ERR3452318	Acidaminococcus intestini	187327	22	0.00000
ERR3452318	Veillonella parvula	29466	1857	0.00025
ERR3452318	Veillonella rodentium	248315	124	0.00002
ERR3452318	Veillonella atypica	39777	60	0.00001
ERR3452318	Veillonella dispar	39778	35	0.00000
ERR3452318	Dialister succinatiphilus	487173	118	0.00002
ERR3452318	Megasphaera massiliensis	1232428	56	0.00001
ERR3452318	Mitsuokella multacida	52226	17	0.00000
ERR3452318	Streptococcus suis	1307	872	0.00012
ERR3452318	Streptococcus pasteurianus	197614	1085	0.00014
ERR3452318	Streptococcus salivarius	1304	215	0.00003
ERR3452318	Streptococcus sobrinus	1310	35	0.00000
ERR3452318	Streptococcus anginosus	1328	88	0.00001
ERR3452318	Streptococcus pneumoniae	1313	77	0.00001
ERR3452318	Streptococcus parasanguinis	1318	67	0.00001
ERR3452318	Streptococcus gordonii	1302	25	0.00000
ERR3452318	Streptococcus thermophilus	1308	23	0.00000
ERR3452318	Streptococcus parasuis	1501662	19	0.00000
ERR3452318	Lactococcus cremoris	1359	1062	0.00014
ERR3452318	Lactococcus lactis	1358	673	0.00009
ERR3452318	Ligilactobacillus animalis	1605	397	0.00005
ERR3452318	Ligilactobacillus ruminis	1623	106	0.00001
ERR3452318	Lactiplantibacillus paraplantarum	60520	372	0.00005
ERR3452318	Lactiplantibacillus plantarum	1590	67	0.00001
ERR3452318	Lactiplantibacillus pentosus	1589	16	0.00000
ERR3452318	Latilactobacillus sakei	1599	135	0.00002
ERR3452318	Latilactobacillus curvatus	28038	22	0.00000
ERR3452318	Limosilactobacillus portuensis	2742601	82	0.00001
ERR3452318	Leuconostoc carnosum	1252	42	0.00001
ERR3452318	Enterococcus faecium	1352	1457	0.00019
ERR3452318	Enterococcus faecalis	1351	193	0.00003
ERR3452318	Enterococcus cecorum	44008	21	0.00000
ERR3452318	Staphylococcus xylosus	1288	154	0.00002
ERR3452318	Gemella sanguinis	84135	37	0.00000
ERR3452318	Parvimonas micra	33033	57	0.00001
ERR3452318	Collinsella aerofaciens	74426	41507	0.00552
ERR3452318	Collinsella sp. i05-0019-G5	3132705	10583	0.00141
ERR3452318	Collinsella stercoris	147206	19	0.00000
ERR3452318	Olsenella sp. oral taxon 807	712411	127	0.00002
ERR3452318	Olsenella uli	133926	14	0.00000
ERR3452318	Olsenella timonensis	1805478	16	0.00000
ERR3452318	Parolsenella catena	2003188	49	0.00001
ERR3452318	Parolsenella massiliensis	1871022	22	0.00000
ERR3452318	Fannyhessea vaginae	82135	13	0.00000
ERR3452318	Eggerthella lenta	84112	935	0.00012
ERR3452318	Eggerthella sp. YY7918	502558	38	0.00001
ERR3452318	Adlercreutzia hattorii	2707299	232	0.00003
ERR3452318	Adlercreutzia equolifaciens	446660	78	0.00001
ERR3452318	Gordonibacter pamelaeae	471189	539	0.00007
ERR3452318	Slackia exigua	84109	51	0.00001
ERR3452318	Phoenicibacter congonensis	1944646	16	0.00000
ERR3452318	Actinomyces naeslundii	1655	327	0.00004
ERR3452318	Actinomyces sp. oral taxon 169	712116	355	0.00005
ERR3452318	Actinomyces sp. oral taxon 414	712122	76	0.00001
ERR3452318	Actinomyces sp. oral taxon 171	706438	50	0.00001
ERR3452318	Actinomyces massiliensis	461393	98	0.00001
ERR3452318	Actinomyces oris	544580	701	0.00009
ERR3452318	Actinomyces pacaensis	1852377	24	0.00000
ERR3452318	Actinomyces israelii	1659	25	0.00000
ERR3452318	Schaalia sp. HMT-172	3059028	706	0.00009
ERR3452318	Schaalia odontolytica	1660	358	0.00005
ERR3452318	Schaalia meyeri	52773	47	0.00001
ERR3452318	Schaalia turicensis	131111	55	0.00001
ERR3452318	Trueperella pyogenes	1661	72	0.00001
ERR3452318	Pauljensenia hongkongensis	178339	49	0.00001
ERR3452318	Bifidobacterium adolescentis	1680	558	0.00007
ERR3452318	Bifidobacterium longum	216816	320	0.00004
ERR3452318	Bifidobacterium breve	1685	138	0.00002
ERR3452318	Bifidobacterium pseudocatenulatum	28026	78	0.00001
ERR3452318	Scardovia wiggsiae	230143	10	0.00000
ERR3452318	Rothia mucilaginosa	43675	246	0.00003
ERR3452318	Rothia dentocariosa	2047	127	0.00002
ERR3452318	Arachnia propionica	1750	159	0.00002
ERR3452318	Cutibacterium acnes	1747	19	0.00000
ERR3452318	Corynebacterium durum	61592	66	0.00001
ERR3452318	Corynebacterium pyruviciproducens	598660	87	0.00001
ERR3452318	Cloacibacillus porcorum	1197717	2782	0.00037
ERR3452318	Cloacibacillus evryensis	508460	58	0.00001
ERR3452318	Pyramidobacter piscolens	638849	124	0.00002
ERR3452318	Jonquetella anthropi	428712	12	0.00000
ERR3452318	Candidatus Nanosynbacter sp. HMT-352	2899133	237	0.00003
ERR3452318	Fusobacterium necrophorum	859	147	0.00002
ERR3452318	Methanobrevibacter smithii	2173	181548	0.02412
ERR3452318	Methanobrevibacter sp. TLL-48-HuF1	2870563	3101	0.00041
ERR3452318	Methanobrevibacter intestini	2911853	2806	0.00037
ERR3452318	Methanosphaera stadtmanae	2317	10633	0.00141
ERR3452318	Homo sapiens	9606	46	0.00001
ERR3452318	Kahnovirus copri	2956046	4753	0.00063
ERR3452318	Kahnovirus oralis	2956047	35	0.00000
ERR3452318	Mahlunavirus rarus	2956179	12	0.00000
ERR3452318	Endlipuvirus intestinihominis	2955861	1078	0.00014
ERR3452318	Jahgtovirus gastrointestinalis	2955995	76	0.00001
ERR3452318	Satomivirus wayo	3432268	78	0.00001
ERR3452318	Taranisvirus taranis	2734146	1185	0.00016
ERR3452318	Brigitvirus brigit	2734096	61	0.00001
ERR3452318	Oengusvirus oengus	2734262	41	0.00001
ERR3452318	Aceathervirus RM10	3425976	156	0.00002
ERR3452529	Faecalibacterium prausnitzii	853	367232	0.03824
ERR3452529	Faecalibacterium sp. IP-1-18	2929488	112646	0.01173
ERR3452529	Faecalibacterium sp. I4-1-79	2929494	10903	0.00114
ERR3452529	Faecalibacterium sp. I3-3-89	2929493	5126	0.00053
ERR3452529	Faecalibacterium sp. I4-3-84	2929495	10145	0.00106
ERR3452529	Faecalibacterium sp. I3-3-33	2929492	2432	0.00025
ERR3452529	Faecalibacterium sp. I2-3-92	2929490	5673	0.00059
ERR3452529	Faecalibacterium sp. IP-3-29	2929489	4467	0.00047
ERR3452529	Faecalibacterium sp. i21-0019-B1	3141184	5117	0.00053
ERR3452529	Faecalibacterium sp. i25-0019-C1	3141185	4156	0.00043
ERR3452529	Faecalibacterium sp. 7	3402017	726	0.00008
ERR3452529	Faecalibacterium hominis (ex Afrizal et al. 2022)	2881265	22983	0.00239
ERR3452529	Faecalibacterium taiwanense	3030638	25914	0.00270
ERR3452529	Faecalibacterium duncaniae	411483	11345	0.00118
ERR3452529	Faecalibacterium wellingii	2929491	1320	0.00014
ERR3452529	Ruminococcus sp. SR1/5	657323	33250	0.00346
ERR3452529	Ruminococcus sp. JL13D9	3233381	266620	0.02777
ERR3452529	Ruminococcus sp. JE7B6	3233380	18143	0.00189
ERR3452529	Ruminococcus bicirculans (ex Wegman et al. 2014)	1160721	196341	0.02045
ERR3452529	Ruminococcus bovis	2564099	4527	0.00047
ERR3452529	Ruminococcus callidus	40519	4190	0.00044
ERR3452529	Ruminococcus champanellensis	1161942	1242	0.00013
ERR3452529	Ruminococcus gauvreauii	438033	31	0.00000
ERR3452529	Ruthenibacterium lactatiformans	1550024	108014	0.01125
ERR3452529	Vescimonas coprocola	2714355	114433	0.01192
ERR3452529	Vescimonas fastidiosa	2714353	20067	0.00209
ERR3452529	Lawsonibacter asaccharolyticus	2108523	28034	0.00292
ERR3452529	Subdoligranulum variabile	214851	13828	0.00144
ERR3452529	uncultured Subdoligranulum sp.	512298	3105	0.00032
ERR3452529	Flavonifractor plautii	292800	9617	0.00100
ERR3452529	Anaerotruncus colihominis	169435	11365	0.00118
ERR3452529	Oscillibacter hominis	2763056	5886	0.00061
ERR3452529	Oscillibacter sp. PEA192	2109687	18795	0.00196
ERR3452529	Owariibacterium komagatae	3136601	4261	0.00044
ERR3452529	Pusillibacter faecalis	2714358	3438	0.00036
ERR3452529	Solibaculum mannosilyticum	2780922	3312	0.00034
ERR3452529	Pseudoflavonifractor gallinarum	2779352	1183	0.00012
ERR3452529	Dysosmobacter welbionis	2093857	13843	0.00144
ERR3452529	Caproicibacterium amylolyticum	2766537	92	0.00001
ERR3452529	Mageeibacillus indolicus	884684	87	0.00001
ERR3452529	Ethanoligenens harbinense	253239	13	0.00000
ERR3452529	Thermocaproicibacter melissae	2966552	11	0.00000
ERR3452529	Eubacterium callanderi	53442	26118	0.00272
ERR3452529	Eubacterium ramulus	39490	4037	0.00042
ERR3452529	Eubacterium limosum	1736	568	0.00006
ERR3452529	Eubacterium ventriosum	39496	366	0.00004
ERR3452529	Eubacterium maltosivorans	2041044	371	0.00004
ERR3452529	Eubacterium sp. MSJ-33	2841528	109	0.00001
ERR3452529	[Clostridium] innocuum	1522	18645	0.00194
ERR3452529	Clostridium sp. M62/1	411486	3988	0.00042
ERR3452529	Clostridium sp. SY8519	1042156	45	0.00000
ERR3452529	Clostridium sp. 10cd*	3373596	1469	0.00015
ERR3452529	Clostridium sp. C1	1155388	299	0.00003
ERR3452529	Clostridium sp. MD294	97138	13	0.00000
ERR3452529	Clostridium perfringens	1502	1502	0.00016
ERR3452529	Clostridium cadaveris	1529	143	0.00001
ERR3452529	Clostridium septicum	1504	44	0.00000
ERR3452529	Lactonifactor longoviformis	341220	734	0.00008
ERR3452529	Intestinibacillus sp. NTUH-41-i26	3079303	2270	0.00024
ERR3452529	Agathobaculum massiliense	3014267	1435	0.00015
ERR3452529	Agathobaculum sp. NTUH-O15-33	3079302	22	0.00000
ERR3452529	Butyricicoccus porcorum	1945634	99	0.00001
ERR3452529	Butyricicoccus sp. GAM44	2109686	42	0.00000
ERR3452529	Intestinimonas butyriciproducens	1297617	2283	0.00024
ERR3452529	Flintibacter sp. KGMB00164	2610895	413	0.00004
ERR3452529	Acutalibacter muris	1796620	286	0.00003
ERR3452529	Aristaeella lactis	3046383	20	0.00000
ERR3452529	Blautia wexlerae	418240	397061	0.04135
ERR3452529	Blautia obeum	40520	141420	0.01473
ERR3452529	Blautia hydrogenotrophica	53443	9156	0.00095
ERR3452529	Blautia luti	89014	5024	0.00052
ERR3452529	Blautia massiliensis (ex Durand et al. 2017)	1737424	29199	0.00304
ERR3452529	Blautia producta	33035	1516	0.00016
ERR3452529	Blautia argi	1912897	1451	0.00015
ERR3452529	Blautia sp. SC05B48	2479767	3318	0.00035
ERR3452529	Blautia hansenii	1322	843	0.00009
ERR3452529	Blautia liquoris	2779518	46	0.00000
ERR3452529	Blautia parvula	2877527	46	0.00000
ERR3452529	Blautia pseudococcoides	1796616	20	0.00000
ERR3452529	Roseburia faecis	301302	318910	0.03321
ERR3452529	Roseburia hominis	301301	53414	0.00556
ERR3452529	Roseburia intestinalis	166486	5431	0.00057
ERR3452529	Roseburia sp. 831b	1261635	192	0.00002
ERR3452529	Roseburia sp. 499	1261634	27	0.00000
ERR3452529	Roseburia rectibacter	2763062	179	0.00002
ERR3452529	Anaerobutyricum hallii	39488	218918	0.02280
ERR3452529	[Ruminococcus] torques	33039	91202	0.00950
ERR3452529	Mediterraneibacter gnavus	33038	13898	0.00145
ERR3452529	Mediterraneibacter glycyrrhizinilyticus	342942	3481	0.00036
ERR3452529	Mediterraneibacter faecis	592978	10084	0.00105
ERR3452529	[Ruminococcus] lactaris	46228	828	0.00009
ERR3452529	Sellimonas intestinalis	1653434	98007	0.01021
ERR3452529	Sellimonas catena	2994035	2015	0.00021
ERR3452529	Sellimonas caecigallum	2592333	333	0.00003
ERR3452529	Anaerostipes hadrus	649756	104719	0.01091
ERR3452529	Anaerostipes caccae	105841	480	0.00005
ERR3452529	Dorea formicigenerans	39486	48302	0.00503
ERR3452529	Dorea longicatena	88431	43283	0.00451
ERR3452529	Dorea amylophila	2981789	10100	0.00105
ERR3452529	Coprococcus catus	116085	40215	0.00419
ERR3452529	Coprococcus comes	410072	24994	0.00260
ERR3452529	Coprococcus sp. ART55/1	751585	2187	0.00023
ERR3452529	Coprococcus eutactus	33043	383	0.00004
ERR3452529	Simiaoa sunii	2763672	36150	0.00376
ERR3452529	Enterocloster bolteae	208479	9588	0.00100
ERR3452529	Enterocloster clostridioformis	1531	12197	0.00127
ERR3452529	Enterocloster asparagiformis	333367	1344	0.00014
ERR3452529	Enterocloster lavalensis	460384	631	0.00007
ERR3452529	[Clostridium] scindens	29347	16764	0.00175
ERR3452529	[Clostridium] hylemonae	89153	616	0.00006
ERR3452529	Wansuia hejianensis	2763667	6523	0.00068
ERR3452529	Agathobacter rectalis	39491	5055	0.00053
ERR3452529	[Clostridium] symbiosum	1512	3202	0.00033
ERR3452529	Eisenbergiella porci	2652274	3352	0.00035
ERR3452529	Faecalimonas umbilicata	1912855	4171	0.00043
ERR3452529	Hungatella hathewayi	154046	2452	0.00026
ERR3452529	Hungatella sp. SB206	2937758	732	0.00008
ERR3452529	Qiania dongpingensis	2763669	1312	0.00014
ERR3452529	Claveliimonas bilis	3028070	1247	0.00013
ERR3452529	Eshraghiella crossota	45851	1159	0.00012
ERR3452529	Wujia chipingensis	2763670	314	0.00003
ERR3452529	Kineothrix sedimenti	3123317	157	0.00002
ERR3452529	Lachnospira eligens	39485	167	0.00002
ERR3452529	Marvinbryantia formatexigens	168384	127	0.00001
ERR3452529	Novisyntrophococcus fermenticellae	2068655	117	0.00001
ERR3452529	Lacrimispora saccharolytica	84030	79	0.00001
ERR3452529	Butyrivibrio sp. JL13D10	3236815	76	0.00001
ERR3452529	Butyrivibrio fibrisolvens	831	20	0.00000
ERR3452529	Stomatobaculum sp. F0698	3059030	20	0.00000
ERR3452529	Chordicoccus furentiruminis	2709410	19	0.00000
ERR3452529	Emergencia timonensis	1776384	55210	0.00575
ERR3452529	Emergencia sp. JLR.KK010	3114296	175	0.00002
ERR3452529	Mogibacterium diversum	114527	611	0.00006
ERR3452529	Ihubacter sp. rT4E-8	3242369	61	0.00001
ERR3452529	Romboutsia ilealis	1115758	7506	0.00078
ERR3452529	Romboutsia sp. CE17	2724150	516	0.00005
ERR3452529	Romboutsia sp. 13368	2708053	676	0.00007
ERR3452529	Romboutsia hominis	1507512	31	0.00000
ERR3452529	Intestinibacter bartlettii	261299	8017	0.00083
ERR3452529	Clostridioides difficile	1496	8464	0.00088
ERR3452529	Paraclostridium sordellii	1505	41	0.00000
ERR3452529	Christensenella minuta	626937	8123	0.00085
ERR3452529	Christensenella sp. MSJ-20	2841518	4773	0.00050
ERR3452529	Christensenella massiliensis	1805714	2707	0.00028
ERR3452529	Monoglobus pectinilyticus	1981510	25	0.00000
ERR3452529	Neomoorella carbonis	3062783	11	0.00000
ERR3452529	Catenibacterium sp. co_0103	2478954	95081	0.00990
ERR3452529	Catenibacterium mitsuokai	100886	27613	0.00288
ERR3452529	Faecalibacillus intestinalis	1982626	1407	0.00015
ERR3452529	Thomasclavelia ramosa	1547	207	0.00002
ERR3452529	Turicibacter sanguinis	154288	1233	0.00013
ERR3452529	Turicibacter bilis	2735723	3468	0.00036
ERR3452529	Turicibacter sp. H121	1712675	688	0.00007
ERR3452529	Holdemania massiliensis	1468449	3110	0.00032
ERR3452529	[Eubacterium] hominis	2764325	625	0.00007
ERR3452529	Amedibacterium intestinale	2583452	434	0.00005
ERR3452529	Solobacterium moorei	102148	164	0.00002
ERR3452529	Longicatena caecimuris	1796635	66	0.00001
ERR3452529	Massilimicrobiota timonensis	1776392	422	0.00004
ERR3452529	Streptococcus thermophilus	1308	8957	0.00093
ERR3452529	Streptococcus salivarius	1304	3850	0.00040
ERR3452529	Streptococcus vestibularis	1343	861	0.00009
ERR3452529	Streptococcus sanguinis	1305	633	0.00007
ERR3452529	Streptococcus gallolyticus	315405	3535	0.00037
ERR3452529	Streptococcus suis	1307	662	0.00007
ERR3452529	Streptococcus intermedius	1338	92	0.00001
ERR3452529	Streptococcus anginosus	1328	974	0.00010
ERR3452529	Streptococcus mutans	1309	63	0.00001
ERR3452529	Streptococcus parasuis	1501662	75	0.00001
ERR3452529	Streptococcus gordonii	1302	42	0.00000
ERR3452529	Streptococcus mitis	28037	71	0.00001
ERR3452529	Streptococcus pasteurianus	197614	425	0.00004
ERR3452529	Streptococcus oralis	1303	70	0.00001
ERR3452529	Streptococcus cristatus	45634	21	0.00000
ERR3452529	Streptococcus pneumoniae	1313	56	0.00001
ERR3452529	Lactococcus lactis	1358	1794	0.00019
ERR3452529	Lactococcus cremoris	1359	244	0.00003
ERR3452529	Pseudolactococcus raffinolactis	1366	46	0.00000
ERR3452529	Latilactobacillus sakei	1599	9331	0.00097
ERR3452529	Latilactobacillus curvatus	28038	123	0.00001
ERR3452529	Leuconostoc falkenbergense	2766470	339	0.00004
ERR3452529	Leuconostoc mesenteroides	1245	101	0.00001
ERR3452529	Leuconostoc carnosum	1252	49	0.00001
ERR3452529	Ligilactobacillus animalis	1605	468	0.00005
ERR3452529	Ligilactobacillus ruminis	1623	21	0.00000
ERR3452529	Enterococcus faecium	1352	15985	0.00166
ERR3452529	Enterococcus cecorum	44008	84	0.00001
ERR3452529	Staphylococcus xylosus	1288	806	0.00008
ERR3452529	Staphylococcus hominis	1290	25	0.00000
ERR3452529	Mammaliicoccus sciuri	1296	17	0.00000
ERR3452529	Bacillus cereus	1396	73	0.00001
ERR3452529	Gemella sanguinis	84135	72	0.00001
ERR3452529	Megasphaera stantonii	2144175	7060	0.00074
ERR3452529	Megasphaera massiliensis	1232428	31	0.00000
ERR3452529	Megasphaera elsdenii	907	29	0.00000
ERR3452529	Dialister sp.	1955814	425	0.00004
ERR3452529	Dialister succinatiphilus	487173	566	0.00006
ERR3452529	Colibacter massiliensis	1852379	257	0.00003
ERR3452529	Veillonella rogosae	423477	43	0.00000
ERR3452529	Pectinatus frisingensis	865	154	0.00002
ERR3452529	Phascolarctobacterium sp. Marseille-Q4147	2823317	114	0.00001
ERR3452529	Phascolarctobacterium faecium	33025	56	0.00001
ERR3452529	Parvimonas micra	33033	218	0.00002
ERR3452529	Parvimonas sp. G1604	3388845	12	0.00000
ERR3452529	Bifidobacterium adolescentis	1680	1650356	0.17187
ERR3452529	Bifidobacterium longum	216816	369884	0.03852
ERR3452529	Bifidobacterium pseudocatenulatum	28026	31799	0.00331
ERR3452529	Bifidobacterium bifidum	1681	71425	0.00744
ERR3452529	Bifidobacterium catenulatum	1686	7064	0.00074
ERR3452529	Bifidobacterium breve	1685	998	0.00010
ERR3452529	Bifidobacterium angulatum	1683	312	0.00003
ERR3452529	Bifidobacterium dentium	1689	106	0.00001
ERR3452529	Bifidobacterium imperatoris	2020965	21	0.00000
ERR3452529	Parascardovia denticolens	78258	13	0.00000
ERR3452529	Actinomyces naeslundii	1655	819	0.00009
ERR3452529	Actinomyces massiliensis	461393	433	0.00005
ERR3452529	Actinomyces sp. oral taxon 414	712122	108	0.00001
ERR3452529	Actinomyces sp. oral taxon 169	712116	116	0.00001
ERR3452529	Actinomyces pacaensis	1852377	140	0.00001
ERR3452529	Actinomyces israelii	1659	53	0.00001
ERR3452529	Actinomyces oris	544580	563	0.00006
ERR3452529	Schaalia odontolytica	1660	1022	0.00011
ERR3452529	Schaalia sp. HMT-172	3059028	488	0.00005
ERR3452529	Schaalia meyeri	52773	73	0.00001
ERR3452529	Pauljensenia hongkongensis	178339	93	0.00001
ERR3452529	Trueperella pyogenes	1661	29	0.00000
ERR3452529	Corynebacterium durum	61592	551	0.00006
ERR3452529	Corynebacterium pyruviciproducens	598660	39	0.00000
ERR3452529	Rothia mucilaginosa	43675	149	0.00002
ERR3452529	Rothia dentocariosa	2047	110	0.00001
ERR3452529	Rothia aeria	172042	18	0.00000
ERR3452529	Arachnia rubra	1547448	218	0.00002
ERR3452529	Arachnia propionica	1750	97	0.00001
ERR3452529	Propionibacterium acidifaciens	556499	30	0.00000
ERR3452529	Cutibacterium acnes	1747	14	0.00000
ERR3452529	Collinsella aerofaciens	74426	221257	0.02304
ERR3452529	Collinsella sp. i05-0019-G5	3132705	31918	0.00332
ERR3452529	Collinsella stercoris	147206	19	0.00000
ERR3452529	Enorma phocaeensis	1871019	414	0.00004
ERR3452529	Olsenella timonensis	1805478	54281	0.00565
ERR3452529	Olsenella sp. oral taxon 807	712411	369	0.00004
ERR3452529	Olsenella uli	133926	21	0.00000
ERR3452529	Thermophilibacter mediterraneus	1871031	753	0.00008
ERR3452529	Thermophilibacter immobilis	2779519	12	0.00000
ERR3452529	Parolsenella catena	2003188	290	0.00003
ERR3452529	Parolsenella massiliensis	1871022	31	0.00000
