file	percent	reads	taxon_id	taxon_name
ERR3452574.kaiju.out	0.035026	8121	1643824	Atopobiaceae
ERR3452574.kaiju.out	0.034302	7953	186807	Peptococcaceae
ERR3452574.kaiju.out	0.031662	7341	49546	Flavobacteriaceae
ERR3452574.kaiju.out	0.030209	7004	41295	Rhodospirillaceae
ERR3452574.kaiju.out	0.029631	6870	31977	Veillonellaceae
ERR3452574.kaiju.out	0.029363	6808	137	Spirochaetaceae
ERR3452574.kaiju.out	0.028531	6615	2810280	Coprobacillaceae
ERR3452574.kaiju.out	0.026232	6082	1570339	Peptoniphilaceae
ERR3452574.kaiju.out	0.024455	5670	33958	Lactobacillaceae
ERR3452574.kaiju.out	0.023545	5459	2005520	Dysgonomonadaceae
ERR3452574.kaiju.out	0.017813	4130	31984	Heliobacteriaceae
ERR3452574.kaiju.out	0.015833	3671	84566	Sphingobacteriaceae
ERR3452574.kaiju.out	0.015307	3549	81852	Enterococcaceae
ERR3452574.kaiju.out	0.013349	3095	143786	Brachyspiraceae
ERR3452574.kaiju.out	0.010619	2462	75682	Oxalobacteraceae
ERR3452574.kaiju.out	0.010295	2387	186828	Carnobacteriaceae
ERR3452574.kaiju.out	0.010067	2334	1268	Micrococcaceae
ERR3452574.kaiju.out	0.009484	2199	2093822	Candidatus Nanosynbacteraceae
ERR3452574.kaiju.out	0.009303	2157	649777	Synergistaceae
ERR3452574.kaiju.out	0.008967	2079	2092	Mycoplasmataceae
ERR3452574.kaiju.out	0.008803	2041	203492	Fusobacteriaceae
ERR3452574.kaiju.out	0.008635	2002	1843490	Sporomusaceae
ERR3452574.kaiju.out	0.008229	1908	563835	Chitinophagaceae
ERR3452574.kaiju.out	0.008014	1858	204431	Fibrobacteraceae
ERR3452574.kaiju.out	0.007410	1718	186820	Listeriaceae
ERR3452574.kaiju.out	0.007345	1703	433	Acetobacteraceae
ERR3452574.kaiju.out	0.007173	1663	2762318	Weeksellaceae
ERR3452574.kaiju.out	0.006530	1514	83763	Succinivibrionaceae
ERR3452574.kaiju.out	0.005780	1340	1653	Corynebacteriaceae
ERR3452574.kaiju.out	0.005499	1275	119060	Burkholderiaceae
ERR3452574.kaiju.out	0.005378	1247	712	Pasteurellaceae
ERR3452574.kaiju.out	0.004938	1145	89373	Cytophagaceae
ERR3452574.kaiju.out	0.004895	1135	135621	Pseudomonadaceae
ERR3452574.kaiju.out	0.004887	1133	186814	Thermoanaerobacteraceae
ERR3452574.kaiju.out	0.004611	1069	1129771	Leptotrichiaceae
ERR3452574.kaiju.out	0.004606	1068	563798	Cyclobacteriaceae
ERR3452574.kaiju.out	0.004598	1066	90964	Staphylococcaceae
ERR3452574.kaiju.out	0.004425	1026	31989	Rhodobacteraceae
ERR3452574.kaiju.out	0.004408	1022	2062	Streptomycetaceae
ERR3452574.kaiju.out	0.004399	1020	68298	Syntrophomonadaceae
ERR3452574.kaiju.out	0.004330	1004	292628	Anaerolineaceae
ERR3452574.kaiju.out	0.004063	942	186827	Aerococcaceae
ERR3452574.kaiju.out	0.003938	913	1471398	Prolixibacteraceae
ERR3452574.kaiju.out	0.003895	903	2770092	Tepidanaerobacteraceae
ERR3452574.kaiju.out	0.003739	867	85017	Promicromonosporaceae
ERR3452574.kaiju.out	0.003683	854	82115	Rhizobiaceae
ERR3452574.kaiju.out	0.003584	831	186823	Alicyclobacillaceae
ERR3452574.kaiju.out	0.003515	815	543313	Clostridiales Family XII. Incertae Sedis
ERR3452574.kaiju.out	0.003256	755	186818	Planococcaceae
ERR3452574.kaiju.out	0.003230	749	543371	Thermoanaerobacterales Family III. Incertae Sedis
ERR3452574.kaiju.out	0.003226	748	85023	Microbacteriaceae
ERR3452574.kaiju.out	0.003196	741	31957	Propionibacteriaceae
ERR3452574.kaiju.out	0.002954	685	2810281	Turicibacteraceae
ERR3452574.kaiju.out	0.002937	681	2146	Acholeplasmataceae
ERR3452574.kaiju.out	0.002812	652	424536	Catabacteriaceae
ERR3452574.kaiju.out	0.002726	632	213119	Desulfobacteraceae
ERR3452574.kaiju.out	0.002648	614	72294	Campylobacteraceae
ERR3452574.kaiju.out	0.002622	608	641	Vibrionaceae
ERR3452574.kaiju.out	0.002596	602	41297	Sphingomonadaceae
ERR3452574.kaiju.out	0.002545	590	1853232	Hymenobacteraceae
ERR3452574.kaiju.out	0.002458	570	481	Neisseriaceae
ERR3452574.kaiju.out	0.002355	546	558415	Marinilabiliaceae
ERR3452574.kaiju.out	0.002303	534	1737406	Tissierellaceae
ERR3452574.kaiju.out	0.002226	516	213117	Desulfohalobiaceae
ERR3452574.kaiju.out	0.002079	482	80864	Comamonadaceae
ERR3452574.kaiju.out	0.002049	475	186824	Thermoactinomycetaceae
ERR3452574.kaiju.out	0.002023	469	2770093	Thermosediminibacteraceae
ERR3452574.kaiju.out	0.001997	463	213421	Desulfuromonadaceae
ERR3452574.kaiju.out	0.001924	446	119045	Methylobacteriaceae
ERR3452574.kaiju.out	0.001906	442	28256	Halomonadaceae
ERR3452574.kaiju.out	0.001906	442	85016	Cellulomonadaceae
ERR3452574.kaiju.out	0.001893	439	972	Halanaerobiaceae
ERR3452574.kaiju.out	0.001842	427	186821	Sporolactobacillaceae
ERR3452574.kaiju.out	0.001773	411	2005523	Paludibacteraceae
ERR3452574.kaiju.out	0.001764	409	81850	Leuconostocaceae
ERR3452574.kaiju.out	0.001730	401	2070	Pseudonocardiaceae
ERR3452574.kaiju.out	0.001712	397	543372	Thermoanaerobacterales Family IV. Incertae Sedis
ERR3452574.kaiju.out	0.001682	390	170	Leptospiraceae
ERR3452574.kaiju.out	0.001544	358	213422	Geobacteraceae
ERR3452574.kaiju.out	0.001523	353	72293	Helicobacteraceae
ERR3452574.kaiju.out	0.001518	352	1903409	Erwiniaceae
ERR3452574.kaiju.out	0.001475	342	403	Methylococcaceae
ERR3452574.kaiju.out	0.001471	341	1903414	Morganellaceae
ERR3452574.kaiju.out	0.001445	335	444	Legionellaceae
ERR3452574.kaiju.out	0.001445	335	267891	Moritellaceae
ERR3452574.kaiju.out	0.001428	331	31	Myxococcaceae
ERR3452574.kaiju.out	0.001419	329	1903411	Yersiniaceae
ERR3452574.kaiju.out	0.001415	328	543347	Clostridiales Family XVI. Incertae Sedis
ERR3452574.kaiju.out	0.001389	322	506	Alcaligenaceae
ERR3452574.kaiju.out	0.001367	317	2042895	Gottschalkiaceae
ERR3452574.kaiju.out	0.001290	299	85030	Geodermatophilaceae
ERR3452574.kaiju.out	0.001272	295	715221	Caldicoprobacteraceae
ERR3452574.kaiju.out	0.001259	292	53434	Halobacteroidaceae
ERR3452574.kaiju.out	0.001229	285	41294	Bradyrhizobiaceae
ERR3452574.kaiju.out	0.001229	285	45401	Hyphomicrobiaceae
ERR3452574.kaiju.out	0.001165	270	85025	Nocardiaceae
ERR3452574.kaiju.out	0.001165	270	206379	Nitrosomonadaceae
ERR3452574.kaiju.out	0.001143	265	267888	Pseudoalteromonadaceae
ERR3452574.kaiju.out	0.001113	258	2206	Methanosarcinaceae
ERR3452574.kaiju.out	0.001104	256	135620	Oceanospirillaceae
ERR3452574.kaiju.out	0.001074	249	200667	Flammeovirgaceae
ERR3452574.kaiju.out	0.001052	244	72275	Alteromonadaceae
ERR3452574.kaiju.out	0.001052	244	183710	Deinococcaceae
ERR3452574.kaiju.out	0.001031	239	69277	Phyllobacteriaceae
ERR3452574.kaiju.out	0.001027	238	213121	Desulfobulbaceae
ERR3452574.kaiju.out	0.001018	236	1762	Mycobacteriaceae
ERR3452574.kaiju.out	0.001018	236	2194	Methanomicrobiaceae
ERR3452574.kaiju.out	0.001018	236	39782	Blattabacteriaceae
ERR3452574.kaiju.out	0.001018	236	204434	Acidobacteriaceae
ERR3452574.kaiju.out	0.000988	229	191412	Chlorobiaceae
ERR3452574.kaiju.out	0.000983	228	85015	Nocardioidaceae
ERR3452574.kaiju.out	0.000949	220	32033	Xanthomonadaceae
ERR3452574.kaiju.out	0.000945	219	1046	Chromatiaceae
ERR3452574.kaiju.out	0.000932	216	1853230	Crocinitomicaceae
ERR3452574.kaiju.out	0.000927	215	28056	Micromonosporaceae
ERR3452574.kaiju.out	0.000914	212	134623	Opitutaceae
ERR3452574.kaiju.out	0.000906	210	1185407	Defluviitaleaceae
ERR3452574.kaiju.out	0.000897	208	2771471	Thiovulaceae
ERR3452574.kaiju.out	0.000858	199	1775411	Rhodanobacteraceae
ERR3452574.kaiju.out	0.000802	186	1903410	Pectobacteriaceae
ERR3452574.kaiju.out	0.000781	181	1042322	Demequinaceae
ERR3452574.kaiju.out	0.000776	180	1499392	Chromobacteriaceae
ERR3452574.kaiju.out	0.000772	179	213116	Desulfomicrobiaceae
ERR3452574.kaiju.out	0.000755	175	85021	Intrasporangiaceae
ERR3452574.kaiju.out	0.000742	172	1890438	Leptolyngbyaceae
ERR3452574.kaiju.out	0.000738	171	1890426	Synechococcaceae
ERR3452574.kaiju.out	0.000716	166	213468	Syntrophaceae
ERR3452574.kaiju.out	0.000712	165	213465	Syntrophobacteraceae
ERR3452574.kaiju.out	0.000660	153	255475	Aurantimonadaceae
ERR3452574.kaiju.out	0.000643	149	1240483	Orbaceae
ERR3452574.kaiju.out	0.000643	149	1573805	Marinifilaceae
ERR3452574.kaiju.out	0.000625	145	84642	Aeromonadaceae
ERR3452574.kaiju.out	0.000608	141	188786	Thermaceae
ERR3452574.kaiju.out	0.000595	138	203557	Verrucomicrobiaceae
ERR3452574.kaiju.out	0.000591	137	189779	Nitrospiraceae
ERR3452574.kaiju.out	0.000556	129	1577788	Methanomassiliicoccaceae
ERR3452574.kaiju.out	0.000552	128	72276	Ectothiorhodospiraceae
ERR3452574.kaiju.out	0.000543	126	2483367	Sedimentisphaeraceae
ERR3452574.kaiju.out	0.000535	124	2004	Streptosporangiaceae
ERR3452574.kaiju.out	0.000535	124	1643949	Petrotogaceae
ERR3452574.kaiju.out	0.000535	124	1706371	Cellvibrionaceae
ERR3452574.kaiju.out	0.000531	123	76892	Caulobacteraceae
ERR3452574.kaiju.out	0.000509	118	39	Archangiaceae
ERR3452574.kaiju.out	0.000483	112	267890	Shewanellaceae
ERR3452574.kaiju.out	0.000479	111	126	Planctomycetaceae
ERR3452574.kaiju.out	0.000479	111	188711	Thermodesulfobacteriaceae
ERR3452574.kaiju.out	0.000474	110	191394	Deferribacteraceae
ERR3452574.kaiju.out	0.000474	110	2691357	Pirellulaceae
ERR3452574.kaiju.out	0.000470	109	2066474	Endozoicomonadaceae
ERR3452574.kaiju.out	0.000470	109	2762286	Fulvivirgaceae
ERR3452574.kaiju.out	0.000461	107	2259	Thermococcaceae
ERR3452574.kaiju.out	0.000440	102	541019	Gracilibacteraceae
ERR3452574.kaiju.out	0.000431	100	1643950	Fervidobacteriaceae
ERR3452574.kaiju.out	0.000423	98	32011	Methylophilaceae
ERR3452574.kaiju.out	0.000423	98	1491775	Proteinivoraceae
ERR3452574.kaiju.out	0.000414	96	69657	Hyphomonadaceae
ERR3452574.kaiju.out	0.000405	94	188709	Thermotogaceae
ERR3452574.kaiju.out	0.000401	93	539000	Clostridiales Family XVII. Incertae Sedis
ERR3452574.kaiju.out	0.000397	92	566277	Lentisphaeraceae
ERR3452574.kaiju.out	0.000392	91	772	Bartonellaceae
ERR3452574.kaiju.out	0.000380	88	2517203	Candidatus Methanomethylophilaceae
ERR3452574.kaiju.out	0.000367	85	203488	Dictyoglomaceae
ERR3452574.kaiju.out	0.000367	85	539003	Bacillales Family X. Incertae Sedis
ERR3452574.kaiju.out	0.000367	85	1937962	Microscillaceae
ERR3452574.kaiju.out	0.000362	84	92713	Parachlamydiaceae
ERR3452574.kaiju.out	0.000358	83	75787	Rhodocyclaceae
ERR3452574.kaiju.out	0.000358	83	135616	Piscirickettsiaceae
ERR3452574.kaiju.out	0.000336	78	1202464	Dehalococcoidaceae
ERR3452574.kaiju.out	0.000332	77	74712	Frankiaceae
ERR3452574.kaiju.out	0.000319	74	1162	Nostocaceae
ERR3452574.kaiju.out	0.000319	74	267889	Colwelliaceae
ERR3452574.kaiju.out	0.000311	72	1643948	Kosmotogaceae
ERR3452574.kaiju.out	0.000306	71	335929	Erythrobacteraceae
ERR3452574.kaiju.out	0.000302	70	1892251	Coleofasciculaceae
ERR3452574.kaiju.out	0.000302	70	1937960	Lewinellaceae
ERR3452574.kaiju.out	0.000298	69	2038695	Williamwhitmaniaceae
ERR3452574.kaiju.out	0.000293	68	453228	Desulfarculaceae
ERR3452574.kaiju.out	0.000293	68	1706375	Spongiibacteraceae
ERR3452574.kaiju.out	0.000280	65	471823	Haloplasmataceae
ERR3452574.kaiju.out	0.000267	62	2131	Spiroplasmataceae
ERR3452574.kaiju.out	0.000267	62	225058	Acidithiobacillaceae
ERR3452574.kaiju.out	0.000267	62	415002	Puniceicoccaceae
ERR3452574.kaiju.out	0.000267	62	1813606	Balneolaceae
ERR3452574.kaiju.out	0.000263	61	135617	Thiotrichaceae
ERR3452574.kaiju.out	0.000259	60	563843	Rhodothermaceae
ERR3452574.kaiju.out	0.000254	59	64898	Aquificaceae
ERR3452574.kaiju.out	0.000254	59	267893	Idiomarinaceae
ERR3452574.kaiju.out	0.000250	58	88404	Methanocorpusculaceae
ERR3452574.kaiju.out	0.000250	58	117942	Desulfurellaceae
ERR3452574.kaiju.out	0.000246	57	85019	Brevibacteriaceae
ERR3452574.kaiju.out	0.000246	57	1853234	Persicobacteraceae
ERR3452574.kaiju.out	0.000242	56	31993	Methylocystaceae
ERR3452574.kaiju.out	0.000242	56	85026	Gordoniaceae
ERR3452574.kaiju.out	0.000242	56	2812024	Syntrophotaleaceae
ERR3452574.kaiju.out	0.000237	55	83676	Nocardiopsaceae
ERR3452574.kaiju.out	0.000237	55	134621	Verrucomicrobia subdivision 3
ERR3452574.kaiju.out	0.000237	55	388449	Ktedonobacteraceae
ERR3452574.kaiju.out	0.000237	55	475964	Caldilineaceae
ERR3452574.kaiju.out	0.000237	55	1892252	Microcoleaceae
ERR3452574.kaiju.out	0.000233	54	1127830	Candidatus Brocadiaceae
ERR3452574.kaiju.out	0.000233	54	2811504	Thermodesulfovibrionaceae
ERR3452574.kaiju.out	0.000229	53	84994	Acidimicrobiaceae
ERR3452574.kaiju.out	0.000229	53	558314	Desulfurobacteriaceae
ERR3452574.kaiju.out	0.000229	53	1840213	Lentimicrobiaceae
ERR3452574.kaiju.out	0.000224	52	1333713	Schleiferiaceae
ERR3452574.kaiju.out	0.000224	52	1676650	Limnochordaceae
ERR3452574.kaiju.out	0.000220	51	45404	Beijerinckiaceae
ERR3452574.kaiju.out	0.000216	50	49	Polyangiaceae
ERR3452574.kaiju.out	0.000216	50	267892	Ferrimonadaceae
ERR3452574.kaiju.out	0.000216	50	1890450	Aphanothecaceae
ERR3452574.kaiju.out	0.000211	49	118968	Coxiellaceae
ERR3452574.kaiju.out	0.000211	49	2800061	Maricaulaceae
ERR3452574.kaiju.out	0.000207	48	1522127	Catalimonadaceae
ERR3452574.kaiju.out	0.000203	47	1783343	Endomicrobiaceae
ERR3452574.kaiju.out	0.000203	47	2008794	Zoogloeaceae
ERR3452574.kaiju.out	0.000198	46	2012	Thermomonosporaceae
ERR3452574.kaiju.out	0.000194	45	335928	Xanthobacteraceae
ERR3452574.kaiju.out	0.000194	45	1663426	Fimbriimonadaceae
ERR3452574.kaiju.out	0.000194	45	1963268	Haloarculaceae
ERR3452574.kaiju.out	0.000190	44	85034	Glycomycetaceae
ERR3452574.kaiju.out	0.000190	44	2048906	Pyrinomonadaceae
ERR3452574.kaiju.out	0.000181	42	33925	Entomoplasmataceae
ERR3452574.kaiju.out	0.000181	42	485255	Natranaerobiaceae
ERR3452574.kaiju.out	0.000181	42	1191479	Magnetococcaceae
ERR3452574.kaiju.out	0.000177	41	145360	Sanguibacteraceae
ERR3452574.kaiju.out	0.000177	41	666507	Phycisphaeraceae
ERR3452574.kaiju.out	0.000177	41	2762284	Flexibacteraceae
ERR3452574.kaiju.out	0.000173	40	224027	Hydrogenothermaceae
ERR3452574.kaiju.out	0.000173	40	641876	Elusimicrobiaceae
ERR3452574.kaiju.out	0.000173	40	1890436	Pseudanabaenaceae
ERR3452574.kaiju.out	0.000173	40	1903416	Budviciaceae
ERR3452574.kaiju.out	0.000168	39	1903412	Hafniaceae
ERR3452574.kaiju.out	0.000164	38	2183	Methanococcaceae
ERR3452574.kaiju.out	0.000164	38	145357	Dermacoccaceae
ERR3452574.kaiju.out	0.000164	38	1763524	Isosphaeraceae
ERR3452574.kaiju.out	0.000164	38	2762306	Roseivirgaceae
ERR3452574.kaiju.out	0.000160	37	868	Cardiobacteriaceae
ERR3452574.kaiju.out	0.000160	37	224380	Desulfonatronaceae
ERR3452574.kaiju.out	0.000160	37	1962854	Calditrichaceae
ERR3452574.kaiju.out	0.000160	37	2690158	Anaerohalosphaeraceae
ERR3452574.kaiju.out	0.000155	36	1106	Chloroflexaceae
ERR3452574.kaiju.out	0.000155	36	568386	Sinobacteraceae
ERR3452574.kaiju.out	0.000155	36	1890422	Gloeobacteraceae
ERR3452574.kaiju.out	0.000151	35	246874	Cryomorphaceae
ERR3452574.kaiju.out	0.000151	35	2661849	Calotrichaceae
ERR3452574.kaiju.out	0.000147	34	2232	Archaeoglobaceae
ERR3452574.kaiju.out	0.000147	34	118882	Brucellaceae
ERR3452574.kaiju.out	0.000147	34	219687	Gemmatimonadaceae
ERR3452574.kaiju.out	0.000147	34	543349	Symbiobacteriaceae
ERR3452574.kaiju.out	0.000147	34	1892254	Oscillatoriaceae
ERR3452574.kaiju.out	0.000138	32	1213	Prochloraceae
ERR3452574.kaiju.out	0.000138	32	84997	Rubrobacteraceae
ERR3452574.kaiju.out	0.000138	32	85020	Dermabacteraceae
ERR3452574.kaiju.out	0.000138	32	90627	Gallionellaceae
ERR3452574.kaiju.out	0.000138	32	189770	Chrysiogenaceae
ERR3452574.kaiju.out	0.000138	32	224463	Nannocystaceae
ERR3452574.kaiju.out	0.000138	32	2762276	Cesiribacteraceae
ERR3452574.kaiju.out	0.000138	32	2771472	Sulfurovaceae
ERR3452574.kaiju.out	0.000134	31	85018	Dermatophilaceae
ERR3452574.kaiju.out	0.000134	31	224372	Alcanivoracaceae
ERR3452574.kaiju.out	0.000134	31	1486721	Methylothermaceae
ERR3452574.kaiju.out	0.000134	31	1644061	Natrialbaceae
ERR3452574.kaiju.out	0.000134	31	2008793	Sterolibacteriaceae
ERR3452574.kaiju.out	0.000134	31	2008795	Azonexaceae
ERR3452574.kaiju.out	0.000125	29	1853233	Thermonemataceae
ERR3452574.kaiju.out	0.000125	29	1937961	Haliscomenobacteraceae
ERR3452574.kaiju.out	0.000125	29	2303730	Prochlorotrichaceae
ERR3452574.kaiju.out	0.000121	28	85031	Nakamurellaceae
ERR3452574.kaiju.out	0.000121	28	189777	Thermomicrobiaceae
ERR3452574.kaiju.out	0.000121	28	224379	Hahellaceae
ERR3452574.kaiju.out	0.000121	28	1331736	Ruaniaceae
ERR3452574.kaiju.out	0.000121	28	1334117	Melioribacteraceae
ERR3452574.kaiju.out	0.000121	28	1524216	Labilitrichaceae
ERR3452574.kaiju.out	0.000121	28	1920240	Kangiellaceae
ERR3452574.kaiju.out	0.000121	28	1963271	Halorubraceae
ERR3452574.kaiju.out	0.000116	27	34064	Francisellaceae
ERR3452574.kaiju.out	0.000116	27	267894	Psychromonadaceae
ERR3452574.kaiju.out	0.000116	27	1644056	Haloferacaceae
ERR3452574.kaiju.out	0.000116	27	1890429	Acaryochloridaceae
ERR3452574.kaiju.out	0.000116	27	2448023	Ilumatobacteraceae
ERR3452574.kaiju.out	0.000116	27	2762301	Marivirgaceae
ERR3452574.kaiju.out	0.000116	27	2772226	Sulfuricellaceae
ERR3452574.kaiju.out	0.000112	26	89374	Saprospiraceae
ERR3452574.kaiju.out	0.000112	26	1508635	Roseiflexaceae
ERR3452574.kaiju.out	0.000112	26	1524215	Anaeromyxobacteraceae
ERR3452574.kaiju.out	0.000112	26	1706373	Microbulbiferaceae
ERR3452574.kaiju.out	0.000112	26	1836792	Chthoniobacteraceae
ERR3452574.kaiju.out	0.000108	25	227387	Thermodesulfobiaceae
ERR3452574.kaiju.out	0.000108	25	320599	Solirubrobacteraceae
ERR3452574.kaiju.out	0.000108	25	1055686	Sandaracinaceae
ERR3452574.kaiju.out	0.000104	24	213483	Bdellovibrionaceae
ERR3452574.kaiju.out	0.000104	24	574976	Holophagaceae
ERR3452574.kaiju.out	0.000104	24	1706372	Halieaceae
ERR3452574.kaiju.out	0.000104	24	1914233	Gemmataceae
ERR3452574.kaiju.out	0.000099	23	83778	Kineosporiaceae
ERR3452574.kaiju.out	0.000099	23	196137	Methanospirillaceae
ERR3452574.kaiju.out	0.000099	23	255527	Saccharospirillaceae
ERR3452574.kaiju.out	0.000099	23	2762302	Reichenbachiellaceae
ERR3452574.kaiju.out	0.000095	22	570265	Methanocellaceae
ERR3452574.kaiju.out	0.000095	22	1890464	Chroococcaceae
ERR3452574.kaiju.out	0.000095	22	2008790	Thiobacillaceae
ERR3452574.kaiju.out	0.000091	21	809	Chlamydiaceae
ERR3452574.kaiju.out	0.000091	21	85002	Sphaerobacteraceae
ERR3452574.kaiju.out	0.000091	21	407032	Nitrospinaceae
ERR3452574.kaiju.out	0.000091	21	768668	Thermogemmatisporaceae
ERR3452574.kaiju.out	0.000091	21	1524213	Vulgatibacteraceae
ERR3452574.kaiju.out	0.000091	21	1798913	Microthrixaceae
ERR3452574.kaiju.out	0.000091	21	1970190	Salinivirgaceae
ERR3452574.kaiju.out	0.000086	20	119043	Rhodobiaceae
ERR3452574.kaiju.out	0.000082	19	263369	Bacteriovoracaceae
ERR3452574.kaiju.out	0.000082	19	332161	Solibacteraceae
ERR3452574.kaiju.out	0.000082	19	1077264	Chthonomonadaceae
ERR3452574.kaiju.out	0.000082	19	1217100	Jiangellaceae
ERR3452574.kaiju.out	0.000082	19	1382930	Ardenticatenaceae
ERR3452574.kaiju.out	0.000082	19	1442156	Ferrovaceae
ERR3452574.kaiju.out	0.000082	19	1937968	Bernardetiaceae
ERR3452574.kaiju.out	0.000082	19	2138247	Coprothermobacteraceae
ERR3452574.kaiju.out	0.000082	19	2805400	Actinopolymorphaceae
ERR3452574.kaiju.out	0.000078	18	143067	Methanotrichaceae
ERR3452574.kaiju.out	0.000078	18	189773	Herpetosiphonaceae
ERR3452574.kaiju.out	0.000078	18	224467	Nautiliaceae
ERR3452574.kaiju.out	0.000078	18	320583	Conexibacteraceae
ERR3452574.kaiju.out	0.000078	18	2795691	Nitratiruptoraceae
ERR3452574.kaiju.out	0.000073	17	206349	Hydrogenophilaceae
ERR3452574.kaiju.out	0.000073	17	1266054	Algiphilaceae
ERR3452574.kaiju.out	0.000073	17	1400857	Candidatus Competibacteraceae
ERR3452574.kaiju.out	0.000073	17	1777752	Candidatus Paracaedibacteraceae
ERR3452574.kaiju.out	0.000073	17	2726069	Kribbellaceae
ERR3452574.kaiju.out	0.000073	17	2805590	Ornithinimicrobiaceae
ERR3452574.kaiju.out	0.000069	16	942	Anaplasmataceae
ERR3452574.kaiju.out	0.000069	16	795749	Ignavibacteriaceae
ERR3452574.kaiju.out	0.000069	16	1652132	Halobacteriovoraceae
ERR3452574.kaiju.out	0.000069	16	1934946	Immundisolibacteraceae
ERR3452574.kaiju.out	0.000065	15	2267	Thermoproteaceae
ERR3452574.kaiju.out	0.000065	15	85022	Jonesiaceae
ERR3452574.kaiju.out	0.000065	15	2813035	Parvibaculaceae
ERR3452574.kaiju.out	0.000060	14	1182	Scytonemataceae
ERR3452574.kaiju.out	0.000060	14	1189	Stigonemataceae
ERR3452574.kaiju.out	0.000060	14	2272	Desulfurococcaceae
ERR3452574.kaiju.out	0.000060	14	320796	Thermoleophilaceae
ERR3452574.kaiju.out	0.000060	14	513556	Syntrophorhabdaceae
ERR3452574.kaiju.out	0.000060	14	693073	Caldisericaceae
ERR3452574.kaiju.out	0.000060	14	717964	Methylacidiphilaceae
ERR3452574.kaiju.out	0.000060	14	1553902	Oligoflexaceae
ERR3452574.kaiju.out	0.000060	14	1648490	Rubritaleaceae
ERR3452574.kaiju.out	0.000060	14	1860138	Chitinispirillaceae
ERR3452574.kaiju.out	0.000060	14	1902584	Candidatus Desulfofervidaceae
ERR3452574.kaiju.out	0.000056	13	85028	Tsukamurellaceae
ERR3452574.kaiju.out	0.000056	13	580372	Mariprofundaceae
ERR3452574.kaiju.out	0.000056	13	596498	Nitriliruptoraceae
ERR3452574.kaiju.out	0.000056	13	1331809	Kordiimonadaceae
ERR3452574.kaiju.out	0.000056	13	2212440	Thiofilaceae
ERR3452574.kaiju.out	0.000056	13	2762316	Terrimicrobiaceae
ERR3452574.kaiju.out	0.000056	13	2805426	Kytococcaceae
ERR3452574.kaiju.out	0.000056	13	2815910	Geminocystaceae
ERR3452574.kaiju.out	0.000052	12	775	Rickettsiaceae
ERR3452574.kaiju.out	0.000052	12	332247	Trueperaceae
ERR3452574.kaiju.out	0.000052	12	361606	Patulibacteraceae
ERR3452574.kaiju.out	0.000052	12	1100104	Brevinemataceae
ERR3452574.kaiju.out	0.000052	12	1198451	Methanoregulaceae
ERR3452574.kaiju.out	0.000052	12	1655514	Pelagibacteraceae
ERR3452574.kaiju.out	0.000052	12	1890428	Merismopediaceae
ERR3452574.kaiju.out	0.000052	12	1890500	Hyellaceae
ERR3452574.kaiju.out	0.000052	12	1962910	Bryobacteraceae
ERR3452574.kaiju.out	0.000052	12	2137278	Salinarimonadaceae
ERR3452574.kaiju.out	0.000052	12	2813951	Terasakiellaceae
ERR3452574.kaiju.out	0.000047	11	1185	Rivulariaceae
ERR3452574.kaiju.out	0.000047	11	85029	Dietziaceae
ERR3452574.kaiju.out	0.000047	11	119859	Tolypothrichaceae
ERR3452574.kaiju.out	0.000047	11	125316	Beutenbergiaceae
ERR3452574.kaiju.out	0.000047	11	196117	Methanocaldococcaceae
ERR3452574.kaiju.out	0.000047	11	255474	Parvularculaceae
ERR3452574.kaiju.out	0.000047	11	255526	Halothiobacillaceae
ERR3452574.kaiju.out	0.000047	11	510685	Sneathiellaceae
ERR3452574.kaiju.out	0.000047	11	1505234	Chitinivibrionaceae
ERR3452574.kaiju.out	0.000047	11	1769717	Mesoaciditogaceae
ERR3452574.kaiju.out	0.000047	11	1890448	Spirulinaceae
ERR3452574.kaiju.out	0.000047	11	1892255	Gomontiellaceae
ERR3452574.kaiju.out	0.000047	11	1921783	Kiritimatiellaceae
ERR3452574.kaiju.out	0.000047	11	1963270	Halococcaceae
ERR3452574.kaiju.out	0.000047	11	2100208	Caedimonadaceae
ERR3452574.kaiju.out	0.000043	10	92712	Simkaniaceae
ERR3452574.kaiju.out	0.000043	10	92714	Waddliaceae
ERR3452574.kaiju.out	0.000043	10	597359	Kiloniellaceae
ERR3452574.kaiju.out	0.000043	10	1033997	Nitrososphaeraceae
ERR3452574.kaiju.out	0.000043	10	1706374	Porticoccaceae
ERR3452574.kaiju.out	0.000043	10	1738654	Woeseiaceae
ERR3452574.kaiju.out	0.000043	10	1771359	Thorselliaceae
ERR3452574.kaiju.out	0.000043	10	1890431	Chamaesiphonaceae
ERR3452574.kaiju.out	0.000043	10	1892263	Hapalosiphonaceae
ERR3452574.kaiju.out	0.000043	10	2036754	Chelatococcaceae
ERR3452574.kaiju.out	0.000043	10	2211325	Vicinamibacteraceae
ERR3452574.kaiju.out	0.000039	9	2178	Methanothermaceae
ERR3452574.kaiju.out	0.000039	9	2236	Halobacteriaceae
ERR3452574.kaiju.out	0.000039	9	85032	Acidothermaceae
ERR3452574.kaiju.out	0.000039	9	118883	Sulfolobaceae
ERR3452574.kaiju.out	0.000039	9	1692041	Acidiferrobacteraceae
ERR3452574.kaiju.out	0.000039	9	1890449	Microcystaceae
